mode,epoch,generative_mean_accuracy,generative_var_accuracy,biolord_metric,reconstruction_loss,unknown_attribute_penalty_loss
valid,37,0.7764945416212238,-2.337000479724993,-0.7802529690518843,-1.3455842563084193,27.931512560163224
train,37,0.0,0.0,0.0,-1.5159417287163113,31.520866062330164
valid,38,0.7690521066848545,-2.8966071495236614,-1.0637775214194034,-1.3385194199425834,27.830322538103378
train,38,0.0,0.0,0.0,-1.5028156975041265,31.489154732745625
valid,39,0.7795825081665317,-2.755005444465726,-0.9877114681495971,-1.3474177633013045,27.72950335911342
train,39,0.0,0.0,0.0,-1.5096710609353108,31.46641441013502
valid,40,0.7652120871498196,-3.0188256223672085,-1.1268067676086944,-1.3464878797531128,27.629050391060964
train,40,0.0,0.0,0.0,-1.5205645094747129,31.446288150289785
valid,41,0.7789508380759943,-2.7301337549186884,-0.975591458421347,-1.3551493201936995,27.52896417890276
train,41,0.0,0.0,0.0,-1.5113088877304741,31.424375948698625
valid,42,0.7769734903091676,-2.3053307641258036,-0.7641786369083183,-1.3344180754252843,27.429242815290177
train,42,0.0,0.0,0.0,-1.5221886997637541,31.347467173700746
valid,43,0.7707083037015057,-2.613111349642247,-0.9212015229703708,-1.3538799285888672,27.329883575439453
train,43,0.0,0.0,0.0,-1.5185710139896558,31.371981247611668
valid,44,0.7761802704179319,-2.553317721924507,-0.8885687257532876,-1.3446232761655534,27.230882372174943
train,44,0.0,0.0,0.0,-1.5292503885600879,31.338982457699984
valid,45,0.7731932343392819,-2.4795236558790785,-0.8531652107698983,-1.3499573639460973,27.132238115583146
train,45,0.0,0.0,0.0,-1.53334102941596,31.34449303668478
valid,46,0.7714177248822397,-2.6165992199428953,-0.9225907475303278,-1.3513534579958235,27.03394889831543
train,46,0.0,0.0,0.0,-1.5343528208525286,31.307621997335684
valid,47,0.771387444220213,-2.4619910090856005,-0.8453017824326937,-1.3486599240984236,26.93601063319615
train,47,0.0,0.0,0.0,-1.5380998331567515,31.247103069139563
valid,48,0.7667608535694074,-2.51202742020628,-0.872633283318436,-1.3401788473129272,26.83842441013881
train,48,0.0,0.0,0.0,-1.5404841951701953,31.2736408399499
valid,49,0.776453415361318,-2.7530784882913895,-0.9883125364650357,-1.3490843261991228,26.741187504359655
train,49,0.0,0.0,0.0,-1.5387459837872048,31.203328837519106
valid,50,0.7783121230552439,-2.530485446544602,-0.8760866617446788,-1.3435768229620797,26.644295828683035
train,50,0.0,0.0,0.0,-1.5437655552573826,31.19164798570716
valid,51,0.7757971670985222,-2.5922086413359824,-0.9082057371187303,-1.3481612716402327,26.547749383108957
train,51,0.0,0.0,0.0,-1.5415555653364763,31.20312682442043
valid,52,0.7776641936938554,-2.3624263379680808,-0.7923810721371127,-1.3422348839896066,26.45154353550502
train,52,0.0,0.0,0.0,-1.5435042744097502,31.183411556741465
valid,53,0.7770433785278278,-2.486214424173467,-0.8545855228228199,-1.3275978394917078,26.35567828587123
train,53,0.0,0.0,0.0,-1.5517459226691204,31.111524333124574
valid,54,0.7725083135245537,-2.6992638460679466,-0.9633777662716964,-1.3415230001722063,26.26015063694545
train,54,0.0,0.0,0.0,-1.5502197690632031,31.094410523124363
valid,55,0.7763705319482603,-2.434205905750466,-0.8289176869011027,-1.3302133594240462,26.164958953857422
train,55,0.0,0.0,0.0,-1.553292637285979,31.061224978903066
valid,56,0.7776333293144436,-2.3258183090384,-0.7740924898619781,-1.3353841134480067,26.070103236607142
train,56,0.0,0.0,0.0,-1.5484966972599858,31.04839441050654
valid,57,0.7770198421963654,-2.665231237635997,-0.9441056977198158,-1.3376341376985823,25.97557885306222
train,57,0.0,0.0,0.0,-1.5506975495296975,30.993706744650137
valid,58,0.7669722190525607,-2.7946759301175192,-1.0138518555324791,-1.333891545023237,25.881385258265905
train,58,0.0,0.0,0.0,-1.5572592797486677,31.008502960205078
valid,59,0.769861440107766,-2.3041175615375415,-0.7671280607148877,-1.3382126092910767,25.787520817347936
train,59,0.0,0.0,0.0,-1.5621663176495095,31.019898539004117
valid,60,0.7747695088572556,-1.9381233339555415,-0.5816769125491429,-1.2919094221932548,25.693983350481307
train,60,0.0,0.0,0.0,-1.570604832276054,30.952832761018172
valid,61,0.7739663333025512,-2.281287312632693,-0.7536604896650709,-1.326339874948774,25.60076822553362
train,61,0.0,0.0,0.0,-1.5623774424843166,30.9121850055197
valid,62,0.771265407869517,-2.227907848158322,-0.7283212201444024,-1.318425008228847,25.507877077375138
train,62,0.0,0.0,0.0,-1.5764676125153252,30.947901020879332
valid,63,0.7695317581146253,-2.44952963443513,-0.8399989381602523,-1.3298045567103796,25.415308271135604
train,63,0.0,0.0,0.0,-1.578019847040591,30.898426719333816
valid,64,0.7627239566407064,-2.433570730803733,-0.8354233870815131,-1.3010780811309814,25.323059354509628
train,64,0.0,0.0,0.0,-1.5808794653933982,30.905883540277895
valid,65,0.7695680859165678,-2.0810470731809994,-0.6557394936322157,-1.2825608083180018,25.2311281476702
train,65,0.0,0.0,0.0,-1.5715293365976084,30.827529077944547
valid,66,0.7638551278951745,-2.986943214600164,-1.1115440433524948,-1.3349858181817191,25.139514105660574
train,66,0.0,0.0,0.0,-1.4778075684671816,30.840983846913215
valid,67,0.7720307378792739,-1.9940135887233599,-0.610991425422043,-1.3249104533876692,25.048213141305105
train,67,0.0,0.0,0.0,-1.561417553735816,30.801397157751996
valid,68,0.7735983027986502,-2.004301537091157,-0.6153516171462535,-1.329394817352295,24.957225799560547
train,68,0.0,0.0,0.0,-1.6020574362381645,30.775230988212254
valid,69,0.7744318703400934,-2.15603091135591,-0.6907995205079086,-1.306920392172677,24.86654908316476
train,69,0.0,0.0,0.0,-1.6101101274075715,30.79146600806195
valid,70,0.7732252229677551,-2.016358091698911,-0.621566434365578,-1.3156909942626953,24.776181084769114
train,70,0.0,0.0,0.0,-1.619595854178719,30.732597102289613
valid,71,0.7709074289886574,-2.005136978469416,-0.6171147747403793,-1.3130776371274675,24.6861207144601
train,71,0.0,0.0,0.0,-1.6230066600053206,30.684958167698074
valid,72,0.7618991220127883,-2.2392101861958262,-0.738655532091519,-1.3143640075411116,24.596367972237722
train,72,0.0,0.0,0.0,-1.6191332029259724,30.650939029196035
valid,73,0.7763029904061406,-2.077907521125028,-0.6508022653594437,-1.3098341056278773,24.50692013331822
train,73,0.0,0.0,0.0,-1.6325214064639548,30.657890817393426
valid,74,0.7689157442906732,-2.261177372588624,-0.7461308141489754,-1.3142166989190238,24.417776107788086
train,74,0.0,0.0,0.0,-1.6364260030829387,30.652999877929688
valid,75,0.7703014353874009,-1.7314779177870823,-0.48058824119984067,-1.2962318233081274,24.32893235342843
train,75,0.0,0.0,0.0,-1.650088730065719,30.619175869485606
valid,76,0.7742756719759167,-1.8100632653620161,-0.5178937966930497,-1.299994604928153,24.24038941519601
train,76,0.0,0.0,0.0,-1.651151620823404,30.56430667379628
valid,77,0.7747783171268768,-1.9802192246990724,-0.6027204537860981,-1.294322235243661,24.152144840785436
train,77,0.0,0.0,0.0,-1.661126012387483,30.530862144801926
valid,78,0.764023391841499,-2.054687340024345,-0.6453319740914231,-1.2718559844153268,24.064197540283203
train,78,0.0,0.0,0.0,-1.6664019149282705,30.594618092412535
valid,79,0.7714114164834432,-1.9514869100668761,-0.5900377467917163,-1.28691828250885,23.976545606340682
train,79,0.0,0.0,0.0,-1.6725948116053706,30.54706614950429
valid,80,0.7719844845326619,-1.7134489417807703,-0.4707322286240543,-1.2781674010413033,23.889187131609237
train,80,0.0,0.0,0.0,-1.6833468779273655,30.494213021319844
valid,81,0.7728369963990256,-1.4586211726142362,-0.34289208810760535,-1.2766708476202828,23.802122388567245
train,81,0.0,0.0,0.0,-1.6862683762674746,30.447747852491297
valid,82,0.7714605808043673,-1.7026717809918424,-0.4656056000937376,-1.26576566696167,23.715349469866073
train,82,0.0,0.0,0.0,-1.6968229698098225,30.42366251738175
valid,83,0.7703543705816197,-1.7574500495716003,-0.49354783949499026,-1.277523228100368,23.628865923200333
train,83,0.0,0.0,0.0,-1.69888829148334,30.44385694420856
valid,84,0.7626601977569403,-1.4687771607046434,-0.35305848147385166,-1.2584190113203866,23.542670931134904
train,84,0.0,0.0,0.0,-1.712253731230031,30.39656863005265
valid,85,0.7701492849912336,-1.5504570455900575,-0.3901538802994119,-1.2582118681498937,23.45676394871303
train,85,0.0,0.0,0.0,-1.7197236081828242,30.37590632231339
valid,86,0.7715896031925703,-1.2439230622829565,-0.236166729545193,-1.2288100549152918,23.371141978672572
train,86,0.0,0.0,0.0,-1.734478649885758,30.337509486986242
valid,87,0.7691877297465097,-1.6173892076433167,-0.4241007389484035,-1.22221873487745,23.285804748535156
train,87,0.0,0.0,0.0,-1.7289667803308237,30.29345976788065
valid,88,0.7764350429281027,-1.2533438481897032,-0.23845440263080034,-1.237331279686519,23.200749805995397
train,88,0.0,0.0,0.0,-1.7505183479060298,30.33405171269956
valid,89,0.7719288772290093,-1.2972836156323362,-0.2626773692016635,-1.2414556741714478,23.115976878574916
train,89,0.0,0.0,0.0,-1.7709710079690684,30.323966316554856
valid,90,0.769227003733549,-1.300147852167923,-0.2654604242171871,-1.2174994094031197,23.031483786446707
train,90,0.0,0.0,0.0,-1.7780668890994529,30.269595933997113
valid,91,0.7561439809503374,-1.279411885241995,-0.2616339521458287,-1.2145376290593828,22.947270802089147
train,91,0.0,0.0,0.0,-1.7886602360269297,30.21776240804921
valid,92,0.765157264304751,-1.2634532874168252,-0.24914801155603716,-1.2166605676923479,22.863336290631974
train,92,0.0,0.0,0.0,-1.8078311422596807,30.21085133759872
valid,93,0.7507347783559215,-1.148586863393002,-0.19892604251854037,-1.2115972978728158,22.779678072248185
train,93,0.0,0.0,0.0,-1.8084136040314385,30.164186228876527
valid,94,0.7699067495291627,-0.9672973388196604,-0.09869529464524882,-1.2104345645223344,22.696295601981028
train,94,0.0,0.0,0.0,-1.8173701866813328,30.171224262403406
valid,95,0.7597021815257968,-1.0740971337644623,-0.15719747611933266,-1.19026837178639,22.613187789916992
train,95,0.0,0.0,0.0,-1.8371229016262551,30.135877940965734
valid,96,0.7686985393517265,-1.068033887022055,-0.1496676738351641,-1.1773975321224757,22.53035272870745
train,96,0.0,0.0,0.0,-1.8418536756349646,30.109990741895594
valid,97,0.7627883061747732,-0.9358738876807315,-0.08654279075297915,-1.1702021700995309,22.44778960091727
train,97,0.0,0.0,0.0,-1.8611201825349226,30.08713324173637
valid,98,0.7635598500719293,-0.8505279282061581,-0.04348403906711441,-1.1688515629087175,22.365496226719447
train,98,0.0,0.0,0.0,-1.87041697813117,30.080337856126867
valid,99,0.7660369083081323,-0.9426939846882118,-0.08832853819003973,-1.17855989081519,22.283472061157227
train,99,0.0,0.0,0.0,-1.8728394923002825,30.056074142456055
valid,100,0.7645575095791971,-0.7595934191410577,0.002482045219069695,-1.143484660557338,22.201716559273855
train,100,0.0,0.0,0.0,-1.8775181511174077,30.004216981970746
valid,101,0.7630321039696598,-0.799622222718306,-0.01829505937432305,-1.1392201014927454,22.120228358677455
train,101,0.0,0.0,0.0,-1.8640285367551057,29.99812010060186
valid,102,0.7564671090382573,-0.9884855522627233,-0.11600922161223293,-1.1424751452037267,22.039004734584264
train,102,0.0,0.0,0.0,-1.8788030873174253,30.021228292713996
valid,103,0.7628680110550593,-0.8328979306120149,-0.03501495977847776,-1.1555569853101457,21.958046231951034
train,103,0.0,0.0,0.0,-1.8798335997954658,29.94542752141538
valid,104,0.7583108652378023,-0.760070925382941,-0.0008800300725693314,-1.1310498118400574,21.87735148838588
train,104,0.0,0.0,0.0,-1.879461355831312,29.959578306778617
valid,105,0.7558746814768141,-0.7532799208819018,0.0012973802974561616,-1.1091332350458418,21.796918324061803
train,105,0.0,0.0,0.0,-1.864083347113236,29.921440953793734
valid,106,0.7623632697997064,-0.7759955851982969,-0.006816157699295246,-1.1345242857933044,21.716747556413925
train,106,0.0,0.0,0.0,-1.893792836562447,29.850405319877293
valid,107,0.75904468157713,-0.7554624117184362,0.0017911349293469286,-1.1339215210505895,21.636837005615234
train,107,0.0,0.0,0.0,-1.902596090150916,29.898083562436312
valid,108,0.7638150149399862,-0.7050389689536599,0.029388022993163065,-1.1268749918256487,21.557186399187362
train,108,0.0,0.0,0.0,-1.9110780798870584,29.848113267318062
valid,109,0.7421609855157716,-1.0906574391033932,-0.1742482267938108,-1.125474452972412,21.477793284824916
train,109,0.0,0.0,0.0,-1.9030144059139749,29.830795039301332
valid,110,0.7597699531175882,-0.7413179979454603,0.009225977586064027,-1.1392912694386073,21.398657390049525
train,110,0.0,0.0,0.0,-1.8703848486361296,29.804546936698582
valid,111,0.7599683550482659,-0.806083673363785,-0.02305765915775951,-1.1266598956925529,21.319776807512557
train,111,0.0,0.0,0.0,-1.9028925792030666,29.771260883497156
valid,112,0.7645216536650192,-0.7323496216813677,0.01608601599182574,-1.1286249501364571,21.241152899605886
train,112,0.0,0.0,0.0,-1.91046272671741,29.78177360866381
valid,113,0.7693627901587216,-0.7265560324439849,0.021403378857368236,-1.1455534611429488,21.162780489240372
train,113,0.0,0.0,0.0,-1.915658194085826,29.775530193163
valid,114,0.7664746030932148,-0.7597647256909151,0.003354938701149771,-1.1306757245744978,21.084663118634904
train,114,0.0,0.0,0.0,-1.9218040549236795,29.705784507419754
valid,115,0.757362221957119,-0.6703585321616219,0.04350184489774857,-1.1135187915393285,21.006796428135463
train,115,0.0,0.0,0.0,-1.9232088327407837,29.672933080922004
valid,116,0.7665856340534225,-0.7857676597822852,-0.009591012864431323,-1.136771363871438,20.929181507655553
train,116,0.0,0.0,0.0,-1.9116655536319898,29.681590702222742
valid,117,0.7628770340327352,-0.7125040905051793,0.025186471763777942,-1.1293890476226807,20.851815359933035
train,117,0.0,0.0,0.0,-1.9215410792309304,29.652351047681726
valid,118,0.7643811291069798,-0.7227353016018506,0.020822913752564558,-1.1347973687308175,20.774698529924667
train,118,0.0,0.0,0.0,-1.926991571550784,29.626454063083816
valid,119,0.7700334532122416,-0.7151651368291834,0.02743415819152908,-1.1317544664655412,20.697830200195312
train,119,0.0,0.0,0.0,-1.9300801753997803,29.581853617792543
valid,120,0.7666253546812808,-0.5840508680915735,0.09128724329485369,-1.0946009159088135,20.621207101004465
train,120,0.0,0.0,0.0,-1.9317571132079414,29.59372744352921
valid,121,0.7616888439800326,-0.7085844598702488,0.026552192054891875,-1.1235744101660592,20.544832502092635
train,121,0.0,0.0,0.0,-1.9320647612861965,29.556954259457797
valid,122,0.7639773001034118,-0.7486419172350567,0.007667691434177519,-1.1347955550466264,20.468701226370676
train,122,0.0,0.0,0.0,-1.9370647979819255,29.52744616632876
valid,123,0.7652599423662904,-0.6438041753744462,0.06072788349592208,-1.1080421890531267,20.392814908708846
train,123,0.0,0.0,0.0,-1.9384712084479954,29.566345380700152
valid,124,0.7651953165346,-0.6575558964591178,0.05381971003774114,-1.1274510536875044,20.31717245919364
train,124,0.0,0.0,0.0,-1.9318325519561768,29.539662153824516
valid,125,0.76826460646548,-0.6496200887816117,0.05932225884193425,-1.1260487266949244,20.24177142551967
train,125,0.0,0.0,0.0,-1.9400002386258997,29.444684982299805
valid,126,0.7618350849541244,-0.6290363364020403,0.06639937427604208,-1.1106463159833635,20.166611535208567
train,126,0.0,0.0,0.0,-1.9375680322232454,29.453031042347785
valid,127,0.750646023175246,-0.6439621033068958,0.053341959934175086,-1.0972753848348344,20.091693333217076
train,127,0.0,0.0,0.0,-1.939765417057535,29.434723978457242
valid,128,0.764419057458659,-0.6134716145427467,0.07547372145795621,-1.107131004333496,20.017013549804688
train,128,0.0,0.0,0.0,-1.930055400599604,29.390929678212043
valid,129,0.7649017127431856,-0.5974122077892766,0.0837447524769545,-1.1180582983153207,19.94257381984166
train,129,0.0,0.0,0.0,-1.915710713552392,29.377272149790887
valid,130,0.7681488032883689,-0.661913340906245,0.05311773119106194,-1.1318616952214922,19.8683716910226
train,130,0.0,0.0,0.0,-1.942230452661929,29.346451966658883
valid,131,0.7683936905829147,-0.6000280452757626,0.08418282265357602,-1.1304727622440882,19.794405800955637
train,131,0.0,0.0,0.0,-1.9469984614330789,29.329527481742527
valid,132,0.7665866909515798,-0.6998621117801446,0.03336228958571765,-1.1398185747010368,19.72067587716239
train,132,0.0,0.0,0.0,-1.9524998250214949,29.29820500249448
valid,133,0.7646249044215484,-0.5630611099517291,0.10078189723490964,-1.1157150183405196,19.64718219212123
train,133,0.0,0.0,0.0,-1.9514707275058911,29.285487631092902
valid,134,0.7647354288808758,-0.6640877592882545,0.050323834796310626,-1.1352398565837316,19.57392338344029
train,134,0.0,0.0,0.0,-1.954934229021487,29.27468366208284
valid,135,0.7664614749658171,-0.6149603605489425,0.0757505572084372,-1.1216398818152291,19.50089727129255
train,135,0.0,0.0,0.0,-1.95747695280158,29.237692791482676
valid,136,0.7695245055537168,-0.6891759695930063,0.04017426798035524,-1.1531110746519906,19.428104945591517
train,136,0.0,0.0,0.0,-1.9580859515977942,29.200885440992273
valid,137,0.769941399478368,-0.49518068416852795,0.13738035765492,-1.0887358103479658,19.35554395403181
train,137,0.0,0.0,0.0,-1.9563008702319602,29.19164060509723
valid,138,0.7610046395698448,-0.7202061894424193,0.020399225063712684,-1.1344838312694006,19.283214024135045
train,138,0.0,0.0,0.0,-1.9500100042508997,29.176586648692254
valid,139,0.7695900145752236,-0.5408137400452572,0.11438813726498319,-1.1190842730658395,19.211114065987722
train,139,0.0,0.0,0.0,-1.9589287042617798,29.174358119135317
valid,140,0.7703960732128035,-0.48919475818049835,0.1406006575161525,-1.0828526190349035,19.139243262154714
train,140,0.0,0.0,0.0,-1.9680685323217642,29.110583263894785
valid,141,0.767642193867179,-0.6357236199495778,0.06595928695880066,-1.1263251560074943,19.067603247506277
train,141,0.0,0.0,0.0,-1.9610388745432314,29.130560418833856
valid,142,0.7640855840252005,-0.6711183299987346,0.04648362701323305,-1.1315938319478716,18.996189662388392
train,142,0.0,0.0,0.0,-1.962388717609903,29.08836256939432
valid,143,0.7643288211831837,-0.5386534188105381,0.11283770118632286,-1.1111953854560852,18.925004414149694
train,143,0.0,0.0,0.0,-1.9718298808388088,29.05115782696268
valid,144,0.7701452519969889,-0.5911644763488049,0.08949038782409206,-1.12427419424057,18.85404477800642
train,144,0.0,0.0,0.0,-1.971632252568784,29.0163749197255
valid,145,0.7727854437921067,-0.48454030979094,0.14412256700058332,-1.099144893033164,18.78331102643694
train,145,0.0,0.0,0.0,-1.974089010902073,29.02320024241572
valid,146,0.7513783989345314,-0.6073293398824161,0.07202452952605773,-1.0851858598845345,18.71280288696289
train,146,0.0,0.0,0.0,-1.9731983827508015,28.98786909683891
valid,147,0.7655574243073434,-0.7101844541503242,0.027686485078509633,-1.1449914489473616,18.642518179757253
train,147,0.0,0.0,0.0,-1.974821697110715,28.918437957763672
valid,148,0.7581255930123285,-0.54889651872932,0.10461453714150423,-1.1001995376178197,18.572456904820033
train,148,0.0,0.0,0.0,-1.9751517720844434,28.9678024623705
valid,149,0.7654258997053928,-0.6413570801178416,0.06203440979377558,-1.1224264672824316,18.502617699759348
train,149,0.0,0.0,0.0,-1.9787398680396702,28.933203904525094
valid,150,0.7618815426068092,-0.5793667095443754,0.0912574165312169,-1.1063363211495536,18.433001109531947
train,150,0.0,0.0,0.0,-1.9867774662764177,28.88610367153002
valid,151,0.7715552212629582,-0.5050853275664445,0.13323494684825685,-1.0943872247423445,18.363604954310826
train,151,0.0,0.0,0.0,-1.9857135440992273,28.850860181062117
valid,152,0.771356303017277,-0.5486315846831397,0.11136235916706864,-1.1126326833452498,18.294429779052734
train,152,0.0,0.0,0.0,-1.9867677895919136,28.8607119684634
valid,153,0.7640630177281355,-0.5038837780651274,0.13008961983150397,-1.0909331270626612,18.225473131452286
train,153,0.0,0.0,0.0,-1.9913141779277637,28.87961951546047
valid,154,0.7643291897075957,-0.6180528685784206,0.07313816056458755,-1.1133794358798437,18.156737191336497
train,154,0.0,0.0,0.0,-1.9914067931797192,28.804290356843367
valid,155,0.7655728952187982,-0.5520857656172853,0.10674356480075652,-1.0965768609728133,18.088218144008092
train,155,0.0,0.0,0.0,-1.9932296483413032,28.793026799741
valid,156,0.7700942358248254,-0.5017232643401773,0.134185485742324,-1.1058663896151952,18.01991707938058
train,156,0.0,0.0,0.0,-1.993737764980482,28.80005803315536
valid,157,0.7629178371869896,-0.5882968967918151,0.08731047019758721,-1.1124523196901595,17.951833724975586
train,157,0.0,0.0,0.0,-1.99011957127115,28.774159721706223
valid,158,0.7634037738633015,-0.5518206847555658,0.10579154455386781,-1.108975384916578,17.883965628487722
train,158,0.0,0.0,0.0,-1.9938072743623152,28.70963370281717
valid,159,0.772057027116306,-0.5525666941101572,0.10974516650307432,-1.1334278924124581,17.81631360735212
train,159,0.0,0.0,0.0,-1.9917168202607527,28.732978157375168
valid,160,0.7717108466100663,-0.5310319664141481,0.12033944009795919,-1.113749623298645,17.748875209263392
train,160,0.0,0.0,0.0,-1.995130331619926,28.68527661199155
valid,161,0.772456869956076,-0.5530231738779844,0.1097168480390458,-1.1376641733305795,17.681652069091797
train,161,0.0,0.0,0.0,-2.0001870030942173,28.688803050829016
valid,162,0.7668594243542647,-0.5316341312442577,0.1176126465550034,-1.114122986793518,17.614641734531947
train,162,0.0,0.0,0.0,-1.997565456058668,28.642758742622707
